x,y_true,noise,y_observed,group,absolute_error,squared_error
12.525252525252524,89.85858585858585,0.19090261683874624,90.0494884754246,medium,0.19090261683874132,0.03644380911587928
12.727272727272727,89.72727272727272,-1.7807917917752099,87.9464809354975,medium,1.780791791775215,3.1712194056539804
12.929292929292929,89.5959595959596,-0.8689523947540099,88.7270072012056,medium,0.8689523947540039,0.7550782643487182
13.131313131313131,89.46464646464646,-0.29429395920674506,89.17035250543972,medium,0.2942939592067404,0.08660893442557858
13.333333333333334,89.33333333333333,1.3481458081506117,90.68147914148393,medium,1.3481458081506048,1.8174971200340473
13.535353535353535,89.20202020202021,1.717833011181198,90.9198532132014,high,1.7178330111811988,2.950950254303865
13.737373737373737,89.07070707070707,-1.9852916887263825,87.0854153819807,high,1.9852916887263774,3.9413830893260315
13.93939393939394,88.93939393939394,-1.1919635489805742,87.74743039041337,high,1.1919635489805671,1.4207771020983488
14.141414141414142,88.8080808080808,0.9703551338601327,89.77843594194094,high,0.9703551338601386,0.9415890858087275
14.343434343434343,88.67676767676768,-2.9886296762617417,85.68813800050594,high,2.9886296762617377,8.93190734183234
14.545454545454545,88.54545454545455,-0.6947547974285504,87.850699748026,high,0.6947547974285442,0.48268422854997745
14.747474747474747,88.41414141414141,-0.14593038850513354,88.26821102563628,high,0.1459303885051355,0.021295678289259788
14.94949494949495,88.28282828282828,1.8855224659302297,90.16835074875851,high,1.8855224659302365,3.55519496952764
15.15151515151515,88.15151515151516,1.0341058508561334,89.18562100237129,high,1.034105850856136,1.069374910774893
15.353535353535353,88.02020202020202,-0.49082013033329674,87.52938188986873,high,0.4908201303332902,0.240904400340388
15.555555555555555,87.88888888888889,-0.5528638411499387,87.33602504773894,high,0.5528638411499429,0.3056584268510693
15.757575757575758,87.75757575757575,-0.3752931007768874,87.38228265679886,high,0.3752931007768865,0.14084491149073028
15.959595959595958,87.62626262626263,2.28529410068424,89.91155672694687,high,2.28529410068424,5.222569126622189
16.161616161616163,87.4949494949495,-0.6420374138593008,86.8529120810902,high,0.642037413859299,0.4122120407951368
16.363636363636363,87.36363636363636,-0.45552058254709404,86.90811578108926,high,0.45552058254709493,0.20749900112404474
16.565656565656564,87.23232323232324,0.528883600927898,87.76120683325114,high,0.5288836009278981,0.27971786333046017
16.767676767676768,87.1010101010101,-0.1811556676296827,86.91985443338042,high,0.18115566762968172,0.03281737591435571
16.96969696969697,86.96969696969697,-0.29592634194858386,86.67377062774838,high,0.29592634194858647,0.08757239985907173
17.171717171717173,86.83838383838383,-1.6711007147265844,85.16728312365726,high,1.6711007147265775,2.7925775987596784
17.373737373737374,86.7070707070707,-0.01728220205782226,86.68978850501287,high,0.017282202057828044,0.0002986745079675959
17.575757575757574,86.57575757575758,-0.6653718344616288,85.91038574129595,high,0.6653718344616237,0.44271967809482643
17.77777777777778,86.44444444444444,1.749191664285334,88.19363610872978,high,1.749191664285334,3.0596714784052965
17.97979797979798,86.31313131313131,0.9796327540517458,87.29276406718306,high,0.9796327540517495,0.9596803328110156
18.18181818181818,86.18181818181819,-0.03621541951489835,86.14560276230328,high,0.03621541951490315,0.0013115566106404277
18.383838383838384,86.05050505050505,1.0025715349010158,87.05307658540607,high,1.0025715349010227,1.0051496825937924
18.585858585858585,85.91919191919192,-0.5098043275697242,85.40938759162219,high,0.509804327569725,0.25990045240881954
18.78787878787879,85.78787878787878,1.5781895376404202,87.36606832551921,high,1.5781895376404265,2.490682216717703
18.98989898989899,85.65656565656566,-0.008099341007439908,85.64846631555822,high,0.008099341007437033,6.559932475475113e-05
19.19191919191919,85.52525252525253,0.8750735312706208,86.40032605652314,high,0.8750735312706155,0.7657536851304249
19.393939393939394,85.39393939393939,-1.9363398679852306,83.45759952595417,high,1.9363398679852253,3.7494120843490397
19.595959595959595,85.26262626262627,0.5200200733176445,85.78264633594391,high,0.5200200733176388,0.2704208766532824
19.7979797979798,85.13131313131314,-2.5323061760498122,82.59900695526332,high,2.532306176049815,6.412574569260036
20.0,85.0,-3.0529934174098985,81.9470065825901,high,3.052993417409894,9.320768806748143
